name	creation_timestamp	last_push_timestamp	time_between_creation_and_last_push	time_since_creation	time_since_last_push	stargazers_count	watch_count	subscriber_count	open_issues	fork	forks_count	network_count	contributors	contributions	cont_per_0	cont_per_1	cont_per_2	cont_per_3	cont_per_4	cont_per_5	cont_per_6	cont_per_7	cont_per_8	cont_per_9
anchal-agrawal/docker	1432790981	1433478431	687450	255972479	255285029	0	0	0	0	1	0	18758	100	10291	0.14	0.12	0.07	0.07	0.06	0.06	0.04	0.04	0.04	0.03
andeh575/gitignore	1440348822	1440273848	-74974	248414638	248489612	0	0	0	0	1	0	84173	100	990	0.33	0.12	0.1	0.03	0.03	0.02	0.02	0.01	0.01	0.01
andeplane/lammps	1467461939	1580982595	113520656	221301521	107780865	0	0	0	0	1	0	1534	27	1303	0.61	0.11	0.05	0.05	0.05	0.03	0.02	0.02	0.01	0.01
Ander-Alvarez/android_kernel_motorola_msm8226	1484261380	1482913951	-1347429	204502080	205849509	0	0	0	0	1	0	66	100	93256	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
Ander-Alvarez/android_kernel_motorola_msm8916	1466641053	1484167977	17526924	222122407	204595483	0	0	0	0	1	0	64	100	112139	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
Ander-Alvarez/CoffeeKernel	1466641053	1484167977	17526924	222122407	204595483	0	0	0	0	1	0	64	100	112139	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
anderco/linux	1412076033	1490794397	78718364	276687427	197969063	0	0	0	0	1	0	48615	100	151157	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
andersem/cdnjs	1424942300	1424942980	680	263821160	263820480	0	0	0	0	1	0	4562	100	7566	0.41	0.18	0.13	0.06	0.04	0.01	0.01	0.01	0.01	0.01
andersen-lab/ivar	1533328673	1687899696	154571023	155434787	863764	103	0	0	48	1	36	38	11	602	0.72	0.18	0.06	0.01	0.01	0.0	0.0	0.0	0.0	0.0
andersfugmann/opam-repository	1397204457	1687079588	289875131	291559003	1683872	1	0	0	0	1	0	993	100	47302	0.22	0.17	0.09	0.08	0.05	0.03	0.02	0.02	0.02	0.01
andersjanmyr/docker	1420632127	1432622187	11990060	268131333	256141273	0	0	0	0	1	0	18758	100	10072	0.15	0.12	0.07	0.06	0.06	0.06	0.04	0.04	0.04	0.03
andersonba/homebrew-cask	1442471432	1442471645	213	246292028	246291815	0	0	0	0	1	0	10286	100	32180	0.43	0.25	0.06	0.05	0.04	0.02	0.02	0.02	0.01	0.01
andi34/android_kernel_oneplus_one	1440846805	1428921781	-11925024	247916655	259841679	0	0	0	0	1	0	35	100	92373	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
andi34/android_kernel_samsung_espresso10	1387486167	1470943634	83457467	301277293	217819826	3	0	0	0	1	1	67	100	80709	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
andi34/kernel_oneplus_msm8974	1407423963	1407444428	20465	281339497	281319032	0	0	0	0	0	0	0	100	92378	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
andi34/kernel_samsung_espresso-cm	1404237472	1405545989	1308517	284525988	283217471	0	0	0	0	0	0	0	100	80710	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
andim/scipy	1421155936	1447619138	26463202	267607524	241144322	0	0	0	0	1	0	4771	100	11138	0.18	0.14	0.09	0.07	0.05	0.04	0.04	0.04	0.03	0.02
Andiry/linux-test	1433720900	1440088130	6367230	255042560	248675330	0	0	0	0	0	0	0	100	144072	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
Andiry/Linux-xHCI-development	1331629404	1331633288	3884	357134056	357130172	0	0	0	0	0	0	0	100	89004	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
Andiry/prd	1423003856	1433720742	10716886	265759604	255042718	0	0	0	0	1	0	17	100	136937	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
andnovar/networkx	1441669793	1454628138	12958345	247093667	234135322	0	0	0	0	1	0	2947	100	4229	0.54	0.09	0.09	0.07	0.04	0.02	0.02	0.01	0.01	0.01
Andorreta/android_kernel_google_msm	1455769310	1456242319	473009	232994150	232521141	0	0	0	0	0	0	0	100	92084	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
andre-merzky/hello_jsrun	1551815556	1551815575	19	136947904	136947885	0	0	0	0	0	0	0	2	36	0.97	0.03	0	0	0	0	0	0	0	0
AndreaCrotti/yasnippet-snippets	1284642929	1687457435	402814506	404120531	1306025	1080	0	0	38	0	452	452	100	809	0.63	0.03	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01
andreadotti/StatTest	1437764119	1455722047	17957928	250999341	233041413	0	0	0	0	0	0	0	1	5	1.0	0	0	0	0	0	0	0	0	0
andreamerello/linux-analogdevices	1447940126	1448440898	500772	240823334	240322562	0	0	0	0	1	0	738	100	145942	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
andreamerello/linux-stm32	1471417304	1483974976	12557672	217346156	204788484	3	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
andreamola/dealii	1411398329	1460975782	49577453	277365131	227787678	0	0	0	0	1	0	656	72	29976	0.57	0.13	0.09	0.07	0.06	0.02	0.01	0.01	0.01	0.0
andreas-h/pelican-plugins	1428786636	1510350044	81563408	259976824	178413416	0	0	0	0	1	0	873	100	986	0.49	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.01	0.01
andreas-schwab/osc	1676540102	1684525442	7985340	12223358	4238018	0	0	0	0	1	0	172	100	3744	0.36	0.2	0.15	0.07	0.05	0.02	0.02	0.01	0.01	0.01
andreawinters/PNNLRebuild	1410366313	1410366394	81	278397147	278397066	1	0	0	0	0	1	1	1	2	1.0	0	0	0	0	0	0	0	0	0
AndreiLux/Perseus-UNIVERSAL5410	1366393248	1440261601	73868353	322370212	248501859	30	0	0	4	0	19	19	100	92871	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
AndreiLux/ref-3.10	1397238912	1464269918	67031006	291524548	224493542	20	0	0	5	0	9	9	100	112617	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
andreiw/tinycc	1490684546	1505841560	15157014	198078914	182921900	26	0	0	0	0	3	3	62	1023	0.23	0.19	0.07	0.07	0.06	0.05	0.04	0.03	0.02	0.02
andrepuschmann/linux-omap	1325148564	1328268702	3120138	363614896	360494758	2	0	0	0	0	2	2	100	84249	0.08	0.05	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
andresailer/DIRAC	1397034193	1686217228	289183035	291729267	2546232	0	0	0	1	1	0	165	80	21184	0.35	0.24	0.06	0.05	0.05	0.04	0.04	0.03	0.02	0.02
andresmrm/rss2email	1404099521	1451656953	47557432	284663939	237106507	0	0	0	0	1	0	65	10	241	0.84	0.1	0.02	0.01	0.01	0.0	0.0	0.0	0.0	0.0
andresrc/jenkins	1444052462	1540119585	96067123	244710998	148643875	0	0	0	0	1	0	8167	100	16766	0.35	0.21	0.06	0.06	0.03	0.03	0.03	0.02	0.02	0.01
Andrew-C-Peterson/AFA-Steels-ML	1607623125	1607625772	2647	81140335	81137688	0	0	0	0	0	0	0	1	4	1.0	0	0	0	0	0	0	0	0	0
Andrew-Gazizov/linux-beagle-npi	1403853379	1405944929	2091550	284910081	282818531	0	0	0	0	0	0	0	100	80969	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
Andrew-McNab-UK/DIRAC	1445631734	1510761336	65129602	243131726	178002124	1	0	0	1	1	0	166	55	13697	0.43	0.18	0.08	0.08	0.06	0.03	0.02	0.02	0.01	0.01
AndrewCWalker/impact-tpmc	1488985096	1488988688	3592	199778364	199774772	2	0	0	0	0	2	2	1	5	1.0	0	0	0	0	0	0	0	0	0
andrewdisley/homebrew-cask	1443634937	1683621587	239986650	245128523	5141873	0	0	0	0	1	0	10286	100	127685	0.12	0.11	0.11	0.08	0.05	0.04	0.04	0.03	0.03	0.03
andrewfu0325/gem5-aladdin	1481198592	1507016173	25817581	207564868	181747287	0	0	0	0	1	0	56	59	4553	0.29	0.19	0.13	0.1	0.07	0.05	0.05	0.03	0.01	0.01
andrewning/akima	1387316302	1437421320	50105018	301447158	251342140	23	0	0	1	0	8	8	1	11	1.0	0	0	0	0	0	0	0	0	0
andrewpmartinez/node-http-proxy	1442595991	1442650124	54133	246167469	246113336	0	0	0	0	1	0	1940	100	1002	0.25	0.14	0.13	0.08	0.08	0.05	0.04	0.02	0.01	0.01
andrewschleifer/homebrew-cask	1388774274	1432757591	43983317	299989186	256005869	0	0	0	0	1	0	10286	100	26832	0.52	0.23	0.07	0.04	0.02	0.02	0.01	0.01	0.01	0.01
andrewstarritt/kryten	1409465929	1613204282	203738353	279297531	75559178	2	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
Andrewt12/android_kernel_samsung_chagalllte	1425798242	1448593665	22795423	262965218	240169795	0	0	0	0	1	4	45	100	92958	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
andrewwrightt/kernel_moto_shamu	1457377438	1460324532	2947094	231386022	228438928	1	0	0	0	1	0	13	100	112243	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
andrewyates/linux-stable	1445903322	1446685564	782242	242860138	242077896	1	0	0	0	0	0	0	100	147512	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
andrewyoung1991/scons	1437646882	1437647021	139	251116578	251116439	0	0	0	0	0	0	0	28	2995	0.68	0.1	0.05	0.04	0.04	0.03	0.02	0.02	0.01	0.01
Andrey-Pavlov/gitignore	1440842077	1440728171	-113906	247921383	248035289	0	0	0	0	1	0	84178	100	992	0.33	0.12	0.1	0.04	0.03	0.02	0.02	0.01	0.01	0.01
andrey-utkin/linux	1447253117	1507462983	60209866	241510343	181300477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
andreyloktev/linux	1442578432	1442551611	-26821	246185028	246211849	0	0	0	0	1	0	48615	100	153948	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
Android-L-Porting-Team/android_kernel_mako	1404984207	1413842823	8858616	283779253	274920637	3	0	0	0	0	5	5	100	92046	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
android-legacy/android_kernel_caf_msm8x26	1418931917	1428901556	9969639	269831543	259861904	1	0	0	0	0	1	1	100	92372	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
android-legacy/android_kernel_exynos	1401580284	1401827967	247683	287183176	286935493	0	0	0	0	0	0	0	100	92596	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
android-legacy/kernel	1424119662	1424460587	340925	264643798	264302873	0	0	0	0	0	0	0	100	111910	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
Android4Lumia/kernel_nokia_msm8x27	1476519197	1567087978	90568781	212244263	121675482	20	0	0	0	0	21	21	100	92416	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
Android4SAM/linux-at91	1361945256	1453687095	91741839	326818204	235076365	2	0	0	0	1	7	633	100	111396	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
androidaosp/kernel-msm	1440782967	1440880799	97832	247980493	247882661	0	0	0	0	0	0	0	100	137540	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
androidarmv6/android_kernel_lge_msm7x27-3.0.x	1374676504	1429535339	54858835	314086956	259228121	1	0	0	0	0	13	13	100	80532	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
androidarmv6/android_kernel_samsung_msm	1370210982	1429535352	59324370	318552478	259228108	1	0	0	0	0	11	11	100	80760	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
AndroidDeveloperAlliance/kernel_samsung_smdk4210	1344966732	1345151246	184514	343796728	343612214	0	0	0	0	0	0	0	100	80758	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
AndroidDeveloperAlliance/ZenKernel_Crespo	1351105900	1353015109	1909209	337657560	335748351	2	0	0	0	0	2	2	100	80873	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
AndroidDeveloperAlliance/ZenKernel_Grouper	1351105931	1353447362	2341431	337657529	335316098	0	0	0	0	0	1	1	100	83113	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
AndroidDeveloperAlliance/ZenKernel_TUNA	1346368259	1358289226	11920967	342395201	330474234	6	0	0	0	0	6	6	100	81150	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
androidgilbert/gitignore	1440124680	1440124457	-223	248638780	248639003	0	0	0	0	1	0	84173	100	990	0.33	0.12	0.1	0.03	0.03	0.02	0.02	0.01	0.01	0.01
AndroidOpenDevelopment-Devices/android_kernel_moto_shamu	1418883117	1422176023	3292906	269880343	266587437	1	0	0	0	0	1	1	100	112178	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
AndroidSymmetry/android_kernel_moto_shamu	1426626464	1426629845	3381	262136996	262133615	0	0	0	0	0	0	0	100	111911	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
AndroidSymmetry/Old_Sparky	1427664764	1427667059	2295	261098696	261096401	0	0	0	0	0	0	0	100	111944	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
AndropaX/Resurrected-Kernel	1464249297	1503409760	39160463	224514163	185353700	6	0	0	0	1	7	2839	100	112746	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
AndroPlus-org/kernel	1440500854	1440506655	5801	248262606	248256805	0	0	0	0	1	0	354	100	112115	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
andrsbub/linux	1394455084	1419255508	24800424	294308376	269507952	0	0	0	0	0	0	0	100	140315	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
andrsd/andrsd.github.io	1501940811	1655648831	153708020	186822649	33114629	0	0	0	0	0	0	0	1	14	1.0	0	0	0	0	0	0	0	0	0
andrsd/DataTransferKit	1363629304	1363639348	10044	325134156	325124112	0	0	0	0	0	3	3	6	747	0.95	0.03	0.01	0.01	0.01	0.0	0	0	0	0
andrsd/moose	1395094136	1686675003	291580867	293669324	2088457	0	0	0	0	1	0	918	100	37269	0.17	0.1	0.09	0.07	0.07	0.06	0.04	0.03	0.03	0.03
andrsd/www	1463689398	1476020233	12330835	225074062	212743227	0	0	0	0	0	0	0	1	32	1.0	0	0	0	0	0	0	0	0	0
andsor/numpy	1440627929	1440629034	1105	248135531	248134426	0	0	0	0	1	0	8287	100	11160	0.18	0.16	0.14	0.09	0.07	0.06	0.05	0.04	0.03	0.02
Andy1911/AndyKernel_ZukZ1	1478807376	1484678711	5871335	209956084	204084749	0	0	0	0	0	1	1	100	92415	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
Andy1911/Andy_Onepone	1450189499	1450362163	172664	238573961	238401297	0	0	0	0	0	2	2	100	93498	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
andycasey/ads	1375929966	1684959347	309029381	312833494	3804113	152	0	0	3	0	70	70	18	297	0.53	0.29	0.05	0.02	0.02	0.01	0.01	0.01	0.01	0.01
andyet/yeti-threads	1430168508	1455908750	25740242	258594952	232854710	20	0	0	0	0	2	2	3	40	0.95	0.03	0.03	0	0	0	0	0	0	0
andyfaff/scipy	1393908410	1688190087	294281677	294855050	573373	1	0	0	7	1	2	4771	100	24593	0.15	0.13	0.06	0.05	0.05	0.04	0.04	0.03	0.02	0.02
Andygmb/gitignore	1438642458	1438562953	-79505	250121002	250200507	0	0	0	0	1	0	84178	100	987	0.33	0.12	0.1	0.03	0.03	0.02	0.02	0.01	0.01	0.01
andygross/omap_dmm_tiler	1317827479	1363815893	45988414	370935981	324947567	4	0	0	0	0	1	1	100	102216	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
andyinabox/cdnjs	1432909852	1432914888	5036	255853608	255848572	0	0	0	0	1	0	4562	100	9458	0.5	0.14	0.1	0.05	0.04	0.03	0.01	0.0	0.0	0.0
andyli/homebrew-cask	1400497087	1675685728	275188641	288266373	13077732	0	0	0	0	1	0	10286	100	57072	0.24	0.21	0.09	0.05	0.03	0.03	0.03	0.03	0.02	0.02
AndyPhoenix9879/SkyMelon-msm8939	1483668560	1498970338	15301778	205094900	189793122	2	0	0	0	1	1	116	100	112361	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
andyshinn/homebrew-cask	1609352057	1679274402	69922345	79411403	9489058	0	0	0	5	1	0	10286	100	94997	0.16	0.15	0.15	0.06	0.06	0.04	0.04	0.04	0.03	0.02
AndySomogyi/sundials	1499810005	1499837944	27939	188953455	188925516	0	0	0	0	0	2	2	1	3	1.0	0	0	0	0	0	0	0	0	0
andyvand/android_kernel_samsung_crespo	1438541132	1382461266	-56079866	250222328	306302194	0	0	0	0	1	0	81	100	81156	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
andyvand/libusb	1438531078	1438210001	-321077	250232382	250553459	0	0	0	0	1	0	1765	70	601	0.25	0.22	0.13	0.11	0.06	0.03	0.03	0.01	0.01	0.01
andyxator/docker	1441653298	1441649103	-4195	247110162	247114357	0	0	0	0	1	0	18758	100	11609	0.13	0.11	0.08	0.07	0.06	0.06	0.04	0.04	0.04	0.04
andyzfchen/mean	1566411834	1566413465	1631	122351626	122349995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
andyzfchen/planets	1566238185	1566238495	310	122525275	122524965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aneesha/RAKE	1336204779	1599231696	263026917	352558681	89531764	945	0	0	12	0	587	587	5	26	0.58	0.19	0.15	0.04	0.04	0	0	0	0	0
aneeshv/linux-bq27xxx	1380664981	1403805370	23140389	308098479	284958090	6	0	0	0	0	7	7	100	90319	0.09	0.05	0.04	0.03	0.03	0.02	0.02	0.02	0.02	0.02
AnesHadzi/linux-socfpga	1441754620	1444588717	2834097	247008840	244174743	0	0	0	0	1	0	281	0	0	0	0	0	0	0	0	0	0	0	0
aneshas/docker	1442221530	1442221372	-158	246541930	246542088	0	0	0	0	1	0	18758	100	11711	0.13	0.11	0.08	0.07	0.06	0.06	0.04	0.04	0.04	0.04
angdraug/nova	1385079236	1413669566	28590330	303684224	275093894	7	0	0	1	1	7	2546	100	11561	0.15	0.05	0.04	0.04	0.04	0.04	0.03	0.03	0.03	0.03
